property_type,price,location,latitude,longitude,baths,bedrooms,purpose,Area Type,Area Size,avg_banks_distance,avg_parks_distance,avg_hospitals_distance,avg_schools_distance
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,17,5.94,6.36,8.18,7.10
House,29000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,17,5.94,6.36,8.18,7.10
House,29000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,17,5.94,6.36,8.18,7.10
House,31500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,17,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,17,5.94,6.36,8.18,7.10
House,16500000,Bahria Town Rawalpindi,33.5,73.09,8,6,For Sale,Marla,17.2,1.69,1.29,3.23,1.50
House,20000000,Bahria Town Rawalpindi,33.5,73.1,7,5,For Sale,Marla,17.8,1.64,1.27,3.31,1.41
House,16000000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,18,1.69,1.29,3.23,1.50
House,25000000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,18,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,18,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,18,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,3,For Sale,Marla,18,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,18,5.94,6.36,8.18,7.10
House,28500000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,18,5.94,6.36,8.18,7.10
House,29000000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,18,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,18,5.94,6.36,8.18,7.10
House,19500000,Bahria Town Rawalpindi,33.5,73.1,6,6,For Sale,Marla,20,1.64,1.27,3.31,1.41
House,20000000,Bahria Town Rawalpindi,33.5,73.1,4,6,For Sale,Marla,20,1.64,1.27,3.31,1.41
House,20200000,Bahria Town Rawalpindi,33.5,73.1,4,6,For Sale,Marla,20,1.64,1.27,3.31,1.41
House,21000000,Bahria Town Rawalpindi,33.5,73.1,4,4,For Sale,Marla,20,1.64,1.27,3.31,1.41
House,22000000,Bahria Town Rawalpindi,33.5,73.1,5,5,For Sale,Marla,20,1.64,1.27,3.31,1.41
House,24000000,Bahria Town Rawalpindi,33.53,73.12,5,5,For Sale,Marla,20,4.19,4.42,6.45,5.14
House,25000000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,10,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,3,2,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,29000000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,30000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,30000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,30000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,30000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,31000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,31000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,31000000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,31500000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,31500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,31500000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,31500000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,32000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,32500000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,32500000,Bahria Town Rawalpindi,33.55,73.12,6,8,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,32500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,32500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,33000000,Bahria Town Rawalpindi,33.55,73.12,10,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,33000000,Bahria Town Rawalpindi,33.55,73.12,5,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,33000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,33000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,33500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,33500000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,33500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,34800000,Bahria Town Rawalpindi,33.55,73.12,6,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,35000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,36000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,36000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,36000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,36000000,Bahria Town Rawalpindi,33.55,73.12,9,8,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,36000000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,36000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,36000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,36800000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,6,10,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,10,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,9,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,5,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,6,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38500000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38500000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,38500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39000000,Bahria Town Rawalpindi,33.55,73.12,6,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39500000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39500000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,39500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,10,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,6,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,10,9,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,8,8,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,7,8,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,10,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,4,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,20,5.94,6.36,8.18,7.10
House,41000000,Bahria Town Rawalpindi,33.56,73.12,7,8,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,41000000,Bahria Town Rawalpindi,33.56,73.12,6,6,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,41000000,Bahria Town Rawalpindi,33.56,73.12,6,6,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,41000000,Bahria Town Rawalpindi,33.56,73.12,6,6,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,41000000,Bahria Town Rawalpindi,33.56,73.12,6,5,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,41000000,Bahria Town Rawalpindi,33.56,73.12,8,7,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,41500000,Bahria Town Rawalpindi,33.56,73.12,6,5,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,41500000,Bahria Town Rawalpindi,33.56,73.12,7,6,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,42000000,Bahria Town Rawalpindi,33.56,73.12,7,6,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,42000000,Bahria Town Rawalpindi,33.56,73.12,10,10,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,42000000,Bahria Town Rawalpindi,33.56,73.12,6,5,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,42000000,Bahria Town Rawalpindi,33.56,73.12,7,7,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,42500000,Bahria Town Rawalpindi,33.56,73.12,8,7,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,42500000,Bahria Town Rawalpindi,33.56,73.12,7,6,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,42500000,Bahria Town Rawalpindi,33.56,73.12,6,5,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,42500000,Bahria Town Rawalpindi,33.56,73.12,8,5,For Sale,Marla,20,6.92,7.39,9.10,8.14
House,42500000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,20,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,4,5,For Sale,Marla,20,7.34,7.73,9.54,8.49
